FIPS,County,Population,Area (km^2),Latitude,Longitude
55099,Price,14159,3311.091,45.679072,-90.35965
55101,Racine,195408,2051.572,42.754075,-87.414676
55103,Richland,18021,1526.277,43.376199,-90.435693
55105,Rock,160331,1880.606,42.669931,-89.075119
55107,Rusk,14755,2410.975,45.472734,-91.136745
55109,St. Croix,84345,1905.413,45.028959,-92.447284
55111,Sauk,61976,2197.907,43.427998,-89.943329
55113,Sawyer,16557,3497.17,45.864913,-91.14713
55115,Shawano,41949,2355.522,44.789641,-88.755813
55117,Sheboygan,115507,3292.452,43.746002,-87.730546
55119,Taylor,20689,2549.64,45.211656,-90.504853
55121,Trempealeau,28816,1921.741,44.30305,-91.358867
55123,Vernon,29773,2114.482,43.599858,-90.815226
55125,Vilas,21430,2636.206,46.049848,-89.501254
55127,Walworth,102228,1493.279,42.66811,-88.541731
55129,Washburn,15911,2210.08,45.892463,-91.796423
55131,Washington,131887,1128.52,43.391156,-88.232917
55133,Waukesha,389891,1503.736,43.019308,-88.306707
55135,Waupaca,52410,1981.868,44.478004,-88.967006
55137,Waushara,24496,1650.881,44.112825,-89.239752
55139,Winnebago,166994,1498.494,44.085707,-88.668149
55141,Wood,74749,2096.443,44.461413,-90.038825
56001,Albany,36299,11159.709,41.665514,-105.721883
56003,Big Horn,11668,8181.475,44.525654,-107.993321
56005,Campbell,46133,12449.317,44.241321,-105.552029
56007,Carbon,15885,20626.629,41.70359,-106.933153
56009,Converse,13833,11046.484,42.972839,-105.507367
56011,Crook,7083,7421.082,44.589266,-104.567298
56013,Fremont,40123,23998.099,43.055303,-108.605531
56015,Goshen,13249,5781.317,42.08958,-104.353482
56017,Hot Springs,4812,5196.581,43.720871,-108.435652
56019,Johnson,8569,10812.154,44.044048,-106.588541
56021,Laramie,91738,6960.749,41.29283,-104.660395
56023,Lincoln,18106,10607.052,42.228788,-110.679842
56025,Natrona,75450,13922.908,42.973641,-106.764877
56027,Niobrara,2484,6806.374,43.062159,-104.468373
56029,Park,28205,18045.521,44.492387,-109.593598
56031,Platte,8667,5467.11,42.130319,-104.960809
56033,Sheridan,29116,6545.099,44.781369,-106.881211
56035,Sublette,10247,12783.43,42.767928,-109.91617
56037,Sweetwater,43806,27171.784,41.660339,-108.875676
56039,Teton,21294,10920.25,44.049321,-110.588102
56041,Uinta,21118,5406.791,41.284726,-110.558947
56043,Washakie,8533,5808.577,43.878831,-107.669052
56045,Weston,7208,6216.023,43.846213,-104.57002
